id,conformed_submission_type,filer_central_index_key,filer_former_company_former_conformed_name,filer_company_conformed_name,accession_number,filed_as_of_date,conformed_period_of_report
000074/744455/0001193125-17-356542.txt,CORRESP,0000744455,,GREAT WEST LIFE & ANNUITY INSURANCE CO,0001193125-17-356542,2017-11-30 00:00:00+00:00,2018-04-02 00:00:00+00:00
000162/1627487/0001193125-17-341242.txt,CORRESP,0001627487,,"Fogo de Chao, Inc.",0001193125-17-341242,2017-11-13 00:00:00+00:00,2017-12-14 00:00:00+00:00
000148/1489215/0001144204-18-001900.txt,CORRESP,0001489215,,Mirae Asset Discovery Funds,0001144204-18-001900,2018-01-11 00:00:00+00:00,2018-03-13 00:00:00+00:00
000092/926423/0001193125-16-590770.txt,CORRESP,0000926423,,MITCHAM INDUSTRIES INC,0001193125-16-590770,2016-05-13 00:00:00+00:00,2016-08-26 00:00:00+00:00
000010/101507/0001193125-16-551681.txt,CORRESP,0000101507,US GLOBAL INVESTORS INC/ TX,US GLOBAL INVESTORS FUNDS,0001193125-16-551681,2016-04-22 00:00:00+00:00,2016-06-22 00:00:00+00:00
000149/1498864/0001185185-16-003415.txt,CORRESP,0001498864,,"Apple REIT Ten, Inc.",0001185185-16-003415,2016-01-05 00:00:00+00:00,2016-04-04 00:00:00+00:00
000088/880195/0000880195-17-000237.txt,CORRESP,0000880195,FIDELITY INSTITUTIONAL INVESTORS TRUST,FIDELITY ABERDEEN STREET TRUST,0000880195-17-000237,2017-07-13 00:00:00+00:00,2017-09-11 00:00:00+00:00
000088/885550/0000885550-17-000022.txt,CORRESP,0000885550,CREDIT ACCEPTANCE CORPORATION,CREDIT ACCEPTANCE CORP,0000885550-17-000022,2017-04-05 00:00:00+00:00,2017-05-22 00:00:00+00:00
000070/709364/0000709364-17-000015.txt,CORRESP,0000709364,ROYCE VALUE FUND INC,ROYCE FUND,0000709364-17-000015,2017-09-07 00:00:00+00:00,2017-10-05 00:00:00+00:00
000100/1006387/0000709364-17-000015.txt,CORRESP,0001006387,,ROYCE CAPITAL FUND,0000709364-17-000015,2017-09-07 00:00:00+00:00,2017-10-05 00:00:00+00:00
000071/711080/0000711080-17-000015.txt,CORRESP,0000711080,COUNTRYWIDE STRATEGIC TRUST,TOUCHSTONE STRATEGIC TRUST,0000711080-17-000015,2017-04-06 00:00:00+00:00,2017-05-17 00:00:00+00:00
000080/809593/0000898432-16-002054.txt,CORRESP,0000809593,AMERICAN AADVANTAGE FUNDS,AMERICAN BEACON FUNDS,0000898432-16-002054,2016-03-03 00:00:00+00:00,2016-03-07 00:00:00+00:00
000081/811860/0000811860-17-000048.txt,CORRESP,0000811860,NORTHWEST INVESTORS TRUST,SATURNA INVESTMENT TRUST,0000811860-17-000048,2017-06-02 00:00:00+00:00,2017-07-06 00:00:00+00:00
000031/313180/0000313180-17-000004.txt,CORRESP,0000313180,,KEYCO BOND FUND INC,0000313180-17-000004,2017-05-26 00:00:00+00:00,2018-03-06 00:00:00+00:00
000002/21344/0000021344-16-000069.txt,CORRESP,0000021344,,COCA COLA CO,0000021344-16-000069,2016-10-06 00:00:00+00:00,2017-01-11 00:00:00+00:00
000079/798941/0000798941-17-000022.txt,CORRESP,0000798941,,FIRST CITIZENS BANCSHARES INC /DE/,0000798941-17-000022,2017-05-18 00:00:00+00:00,2017-06-19 00:00:00+00:00
000089/891482/0000891482-16-000081.txt,CORRESP,0000891482,,FULL HOUSE RESORTS INC,0000891482-16-000081,2016-11-21 00:00:00+00:00,2016-12-21 00:00:00+00:00
000074/741350/0000067590-17-000901.txt,CORRESP,0000741350,PRUDENTIAL WORLD FUND INC,"PRUDENTIAL WORLD FUND, INC.",0000067590-17-000901,2017-08-24 00:00:00+00:00,2018-03-12 00:00:00+00:00
000151/1511699/0000894189-17-006881.txt,CORRESP,0001511699,,Managed Portfolio Series,0000894189-17-006881,2017-12-29 00:00:00+00:00,2018-03-23 00:00:00+00:00
000100/1008653/0001295345-17-000259.txt,CORRESP,0001008653,,ECOMAT INC,0001295345-17-000259,2017-08-15 00:00:00+00:00,2017-10-04 00:00:00+00:00
000100/1008653/0001295345-17-000281.txt,CORRESP,0001008653,,ECOMAT INC,0001295345-17-000281,2017-09-01 00:00:00+00:00,2017-10-04 00:00:00+00:00
000128/1287032/0001287032-17-000240.txt,CORRESP,0001287032,PROSPECT ENERGY CORP,PROSPECT CAPITAL CORP,0001287032-17-000240,2017-08-31 00:00:00+00:00,2018-03-14 00:00:00+00:00
000076/764195/0001493152-16-007222.txt,CORRESP,0000764195,LEVON RESOURCES LTD.,SciVac Therapeutics Inc.,0001493152-16-007222,2016-02-05 00:00:00+00:00,2016-05-10 00:00:00+00:00
000155/1551047/0001580642-16-008811.txt,CORRESP,0001551047,Bluerock Total Income (plus) Real Estate Fund,Total Income (plus) Real Estate Fund,0001580642-16-008811,2016-05-19 00:00:00+00:00,2016-06-20 00:00:00+00:00
000091/911649/0001571049-17-003256.txt,CORRESP,0000911649,SPECIAL DIVERSIFIED OPPORTUNITIES INC.,SPECIAL DIVERSIFIED OPPORTUNITIES INC.,0001571049-17-003256,2017-04-06 00:00:00+00:00,2017-06-06 00:00:00+00:00
000153/1535778/0001535778-16-000296.txt,CORRESP,0001535778,,"HMS INCOME FUND, INC.",0001535778-16-000296,2016-10-05 00:00:00+00:00,2017-10-16 00:00:00+00:00
000070/705318/0001534424-16-001173.txt,CORRESP,0000705318,ASSET MANAGEMENT FUND INC,ASSET MANAGEMENT FUND,0001534424-16-001173,2016-11-18 00:00:00+00:00,2017-03-03 00:00:00+00:00
000070/705318/0001534424-17-000254.txt,CORRESP,0000705318,ASSET MANAGEMENT FUND INC,ASSET MANAGEMENT FUND,0001534424-17-000254,2017-06-12 00:00:00+00:00,2017-08-16 00:00:00+00:00
000122/1220754/0001437749-17-000404.txt,CORRESP,0001220754,,PROVIDENCE SERVICE CORP,0001437749-17-000404,2017-01-09 00:00:00+00:00,2017-02-09 00:00:00+00:00
000149/1499832/0001499832-16-000135.txt,CORRESP,0001499832,"Townsquare Media, LLC","Townsquare Media, Inc.",0001499832-16-000135,2016-12-19 00:00:00+00:00,2017-01-23 00:00:00+00:00
000166/1668730/0001528621-16-006170.txt,CORRESP,0001668730,,"Nuveen Unit Investment Trust, Series 140",0001528621-16-006170,2016-06-13 00:00:00+00:00,2016-07-25 00:00:00+00:00
000166/1668722/0001528621-16-006490.txt,CORRESP,0001668722,,"Nuveen Unit Investment Trust, Series 148",0001528621-16-006490,2016-07-07 00:00:00+00:00,2016-08-22 00:00:00+00:00
000161/1616000/0001616000-17-000082.txt,CORRESP,0001616000,,"Xenia Hotels & Resorts, Inc.",0001616000-17-000082,2017-09-22 00:00:00+00:00,2017-10-31 00:00:00+00:00
000131/1314414/0001580642-16-012645.txt,CORRESP,0001314414,Strategy Shares,Northern Lights Fund Trust,0001580642-16-012645,2016-12-09 00:00:00+00:00,2017-06-23 00:00:00+00:00
000157/1574596/0001574596-16-000211.txt,CORRESP,0001574596,New Home Co LLC,New Home Co Inc.,0001574596-16-000211,2016-10-11 00:00:00+00:00,2016-12-12 00:00:00+00:00
000169/1692144/0001567619-17-002300.txt,CORRESP,0001692144,,Life Partners Position Holder Trust,0001567619-17-002300,2017-11-02 00:00:00+00:00,2018-04-27 00:00:00+00:00
000170/1705222/0001567619-17-002300.txt,CORRESP,0001705222,,"Life Partners IRA Holder Partnership, LLC",0001567619-17-002300,2017-11-02 00:00:00+00:00,2018-04-27 00:00:00+00:00
000168/1684506/0001684506-17-000004.txt,CORRESP,0001684506,,Folkup Development Inc.,0001684506-17-000004,2017-05-09 00:00:00+00:00,2017-09-26 00:00:00+00:00
000164/1646228/0001104659-16-133813.txt,CORRESP,0001646228,,At Home Group Inc.,0001104659-16-133813,2016-07-22 00:00:00+00:00,2016-08-31 00:00:00+00:00
000158/1581990/0001104659-16-147208.txt,CORRESP,0001581990,,PLAINS GP HOLDINGS LP,0001104659-16-147208,2016-09-28 00:00:00+00:00,2016-11-24 00:00:00+00:00
000147/1473078/0001144204-17-040843.txt,CORRESP,0001473078,,Chesapeake Lodging Trust,0001144204-17-040843,2017-08-07 00:00:00+00:00,2017-09-07 00:00:00+00:00
000136/1365216/0001171843-17-000101.txt,CORRESP,0001365216,,"Sucampo Pharmaceuticals, Inc.",0001171843-17-000101,2017-01-05 00:00:00+00:00,2017-03-13 00:00:00+00:00
000002/29915/0001193125-16-545028.txt,CORRESP,0000029915,,DOW CHEMICAL CO /DE/,0001193125-16-545028,2016-04-18 00:00:00+00:00,2016-08-08 00:00:00+00:00
000166/1666700/0001193125-16-545028.txt,CORRESP,0001666700,,DowDuPont Inc.,0001193125-16-545028,2016-04-18 00:00:00+00:00,2016-08-08 00:00:00+00:00
000165/1652133/0001193125-17-277952.txt,CORRESP,0001652133,Waha Energy Partners LP,Oasis Midstream Partners LP,0001193125-17-277952,2017-09-06 00:00:00+00:00,2017-10-19 00:00:00+00:00
000152/1523526/0001193125-16-593492.txt,CORRESP,0001523526,Sierre Income Corp,Sierra Income Corp,0001193125-16-593492,2016-05-17 00:00:00+00:00,2016-08-02 00:00:00+00:00
000168/1685311/0001493152-18-000901.txt,CORRESP,0001685311,,"Bagger Dave's Burger Tavern, Inc.",0001493152-18-000901,2018-01-23 00:00:00+00:00,2018-05-04 00:00:00+00:00
000166/1665598/0001683168-18-000097.txt,CORRESP,0001665598,,"RC-1, Inc.",0001683168-18-000097,2018-01-10 00:00:00+00:00,2018-02-13 00:00:00+00:00
000117/1173488/0001193125-17-160937.txt,CORRESP,0001173488,,THRIVENT VARIABLE ANNUITY ACCOUNT I,0001193125-17-160937,2017-05-05 00:00:00+00:00,2017-08-03 00:00:00+00:00
000108/1085596/0001469709-17-000201.txt,CORRESP,0001085596,ECLIC INC/NV,"AngioGenex, Inc.",0001469709-17-000201,2017-08-22 00:00:00+00:00,2017-11-08 00:00:00+00:00
000108/1085596/0001469709-17-000220.txt,CORRESP,0001085596,ECLIC INC/NV,"AngioGenex, Inc.",0001469709-17-000220,2017-09-19 00:00:00+00:00,2017-11-08 00:00:00+00:00
000108/1085596/0001469709-17-000246.txt,CORRESP,0001085596,ECLIC INC/NV,"AngioGenex, Inc.",0001469709-17-000246,2017-09-29 00:00:00+00:00,2017-11-08 00:00:00+00:00
000112/1129260/0001193125-16-805573.txt,CORRESP,0001129260,VOCERA COMMUNICATIONS INC,"VOCERA COMMUNICATIONS, INC.",0001193125-16-805573,2016-12-28 00:00:00+00:00,2017-02-09 00:00:00+00:00
000119/1191255/0001193125-17-199726.txt,CORRESP,0001191255,,CHINA TELECOM CORP LTD,0001193125-17-199726,2017-06-09 00:00:00+00:00,2017-11-20 00:00:00+00:00
000166/1661116/0001065949-16-000471.txt,CORRESP,0001661116,,"HYGEN INDUSTRIES, INC.",0001065949-16-000471,2016-08-04 00:00:00+00:00,2017-04-24 00:00:00+00:00
000166/1661116/0001065949-17-000005.txt,CORRESP,0001661116,,"HYGEN INDUSTRIES, INC.",0001065949-17-000005,2017-01-30 00:00:00+00:00,2017-04-24 00:00:00+00:00
000152/1529628/0001193125-17-022106.txt,CORRESP,0001529628,,"Smart Sand, Inc.",0001193125-17-022106,2017-01-27 00:00:00+00:00,2017-03-02 00:00:00+00:00
000162/1623925/0001104659-17-024450.txt,CORRESP,0001623925,Antero Resources Midstream Management LLC,Antero Resources Midstream Management LLC,0001104659-17-024450,2017-04-19 00:00:00+00:00,2017-06-01 00:00:00+00:00
000126/1266055/0001193125-17-129201.txt,CORRESP,0001266055,,GUARDIAN SEPARATE ACCOUNT R,0001193125-17-129201,2017-04-19 00:00:00+00:00,2017-06-02 00:00:00+00:00
000082/826644/0001193125-16-778372.txt,CORRESP,0000826644,AIM INVESTMENT FUNDS,AIM INVESTMENT FUNDS (INVESCO INVESTMENT FUNDS),0001193125-16-778372,2016-11-28 00:00:00+00:00,2017-05-17 00:00:00+00:00
000102/1024305/0001193125-16-632097.txt,CORRESP,0001024305,COTY INC /,COTY INC.,0001193125-16-632097,2016-06-27 00:00:00+00:00,2016-11-11 00:00:00+00:00
000142/1420302/0001193125-16-742870.txt,CORRESP,0001420302,,"LogMeIn, Inc.",0001193125-16-742870,2016-10-20 00:00:00+00:00,2017-01-30 00:00:00+00:00
000149/1490349/0001144204-16-090837.txt,CORRESP,0001490349,Medley Capital BDC LLC,Medley Capital Corp,0001144204-16-090837,2016-03-29 00:00:00+00:00,2016-06-09 00:00:00+00:00
000022/225648/0000225648-16-000214.txt,CORRESP,0000225648,DANIELSON HOLDING CORP,COVANTA HOLDING CORP,0000225648-16-000214,2016-08-02 00:00:00+00:00,2016-11-09 00:00:00+00:00
000128/1282224/0001354488-16-006862.txt,CORRESP,0001282224,LOGICA HOLDINGS INC,DOLPHIN DIGITAL MEDIA INC,0001354488-16-006862,2016-04-01 00:00:00+00:00,2016-05-11 00:00:00+00:00
000166/1661116/0001065949-16-000433.txt,CORRESP,0001661116,,"HYGEN INDUSTRIES, INC.",0001065949-16-000433,2016-06-16 00:00:00+00:00,2017-04-24 00:00:00+00:00
000166/1661116/0001065949-16-000455.txt,CORRESP,0001661116,,"HYGEN INDUSTRIES, INC.",0001065949-16-000455,2016-07-12 00:00:00+00:00,2017-04-24 00:00:00+00:00
000166/1661116/0001065949-16-000504.txt,CORRESP,0001661116,,"HYGEN INDUSTRIES, INC.",0001065949-16-000504,2016-09-30 00:00:00+00:00,2017-04-24 00:00:00+00:00
000166/1661116/0001065949-17-000023.txt,CORRESP,0001661116,,"HYGEN INDUSTRIES, INC.",0001065949-17-000023,2017-02-17 00:00:00+00:00,2017-04-24 00:00:00+00:00
000072/720672/0001193125-16-581773.txt,CORRESP,0000720672,,STIFEL FINANCIAL CORP,0001193125-16-581773,2016-05-06 00:00:00+00:00,2017-03-15 00:00:00+00:00
000003/30146/0000914775-16-000172.txt,CORRESP,0000030146,NESBETT FUND INC,DREYFUS FUND INC,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000003/30158/0000914775-16-000172.txt,CORRESP,0000030158,DREYFUS LIQUID ASSETS INC,"DREYFUS LIQUID ASSETS, INC",0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000003/30162/0000914775-16-000172.txt,CORRESP,0000030162,DREYFUS RESEARCH GROWTH FUND INC,"DREYFUS RESEARCH GROWTH FUND, INC",0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000003/30167/0000914775-16-000172.txt,CORRESP,0000030167,DREYFUS PREMIER THIRD CENTURY FUND INC,DREYFUS THIRD CENTURY FUND INC,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000003/38403/0000914775-16-000172.txt,CORRESP,0000038403,DREYFUS FOUNDERS FUNDS INC,DREYFUS FUNDS INC,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000005/53808/0000914775-16-000172.txt,CORRESP,0000053808,LAUREL FUNDS TRUST,DREYFUS LAUREL FUNDS TRUST,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000007/75176/0000914775-16-000172.txt,CORRESP,0000075176,DREYFUS MUNICIPAL BOND FUND,DREYFUS BOND FUNDS INC,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000031/318478/0000914775-16-000172.txt,CORRESP,0000318478,GENERAL COMMON STOCK FUND INC,DREYFUS APPRECIATION FUND INC,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000035/353560/0000914775-16-000172.txt,CORRESP,0000353560,,GENERAL MONEY MARKET FUND INC,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000070/702172/0000914775-16-000172.txt,CORRESP,0000702172,,GENERAL GOVERNMENT SECURITIES MONEY MARKET FUNDS I,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000070/703153/0000914775-16-000172.txt,CORRESP,0000703153,GENERAL MUNICIPAL MONEY MARKET FUND INC,GENERAL MUNICIPAL MONEY MARKET FUNDS INC,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000071/718935/0000914775-16-000172.txt,CORRESP,0000718935,DREYFUS INTERMEDIATE MUNICIPAL BOND FUND INC,"Dreyfus Intermediate Municipal Bond Fund, Inc.",0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000072/720064/0000914775-16-000172.txt,CORRESP,0000720064,DREYFUS PREMIER CALIFORNIA AMT-FREE MUNICIPAL BOND,DREYFUS PREMIER CALIFORNIA AMT-FREE MUNICIPAL BOND,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000072/723765/0000914775-16-000172.txt,CORRESP,0000723765,DREYFUS NEW YORK TAX EXEMPT BOND FUND INC /NEW/,"Dreyfus New York Tax Exempt Bond Fund, Inc.",0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000073/737520/0000914775-16-000172.txt,CORRESP,0000737520,DREYFUS PREMIER  NEW LEADERS FUND INC,"Strategic Funds, Inc.",0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000074/740123/0000914775-16-000172.txt,CORRESP,0000740123,DREYFUS TAX EXEMPT CASH MANAGEMENT,DREYFUS TAX EXEMPT CASH MANAGEMENT FUNDS,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000074/740766/0000914775-16-000172.txt,CORRESP,0000740766,DREYFUS GOVERNMENT CASH MANAGEMENT,DREYFUS GOVERNMENT CASH MANAGEMENT Funds,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000075/759667/0000914775-16-000172.txt,CORRESP,0000759667,DREYFUS CASH MANAGEMENT INC/NY,DREYFUS CASH MANAGEMENT,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000076/762156/0000914775-16-000172.txt,CORRESP,0000762156,DREYFUS PREMIER GNMA FUND INC,"DREYFUS PREMIER GNMA FUND, INC",0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000077/779129/0000914775-16-000172.txt,CORRESP,0000779129,DREYFUS ONE HUNDRED PERCENT US TREASURY LONG TERM,DREYFUS US TREASURY LONG TERM FUND,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000077/779131/0000914775-16-000172.txt,CORRESP,0000779131,DREYFUS US TREASURY INTERMEDIATE TERM FUND,Dreyfus US Treasury Intermediate Term Fund,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000079/796251/0000914775-16-000172.txt,CORRESP,0000796251,DREYFUS TREASURY CASH MANAGEMENT,DREYFUS TREASURY & AGENCY CASH MANAGEMENT,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000079/797920/0000914775-16-000172.txt,CORRESP,0000797920,DREYFUS PREMIER NEW YORK AMT-FREE MUNICIPAL BOND F,DREYFUS NEW YORK AMT-FREE MUNICIPAL BOND FUND,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000079/797923/0000914775-16-000172.txt,CORRESP,0000797923,DREYFUS PREMIER MUNICIPAL BOND FUND,DREYFUS MUNICIPAL BOND OPPORTUNITY FUND,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000079/799295/0000914775-16-000172.txt,CORRESP,0000799295,MELLON INSTITUTIONAL FUNDS INVESTMENT TRUST,DREYFUS INVESTMENT FUNDS,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000080/803950/0000914775-16-000172.txt,CORRESP,0000803950,GENERAL NEW YORK MUNICIPAL MONEY MARKET FUND,GENERAL NEW YORK AMT-FREE MUNICIPAL MONEY MARKET F,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000080/803951/0000914775-16-000172.txt,CORRESP,0000803951,GENERAL CALIFORNIA TAX EXEMPT MONEY MARKET FUND,GENERAL CALIFORNIA MUNICIPAL MONEY MARKET FUND,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000080/804887/0000914775-16-000172.txt,CORRESP,0000804887,DREYFUS SHORT DURATION BOND FUND,DREYFUS ULTRA SHORT INCOME FUND,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000080/806176/0000914775-16-000172.txt,CORRESP,0000806176,DREYFUS PREMIER STATE MUNICIPAL BOND FUND,DREYFUS STATE MUNICIPAL BOND FUNDS,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000081/810305/0000914775-16-000172.txt,CORRESP,0000810305,DREYFUS SHORT INTERMEDIATE MUNICIPAL BOND FUND,DREYFUS PREMIER SHORT INTERMEDIATE MUNICIPAL BOND,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000081/813383/0000914775-16-000172.txt,CORRESP,0000813383,DREYFUS VARIABLE LIFE INVESTMENT FUND,DREYFUS VARIABLE INVESTMENT FUND,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000081/818972/0000914775-16-000172.txt,CORRESP,0000818972,,DREYFUS STRATEGIC MUNICIPALS INC,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000081/819940/0000914775-16-000172.txt,CORRESP,0000819940,DREYFUS DISCIPLINED EQUITY INCOME FUND,DREYFUS/LAUREL FUNDS INC,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000082/828475/0000914775-16-000172.txt,CORRESP,0000828475,DREYFUS PREMIER NEW JERSEY MUNICIPAL BOND FUND INC,DREYFUS NEW JERSEY MUNICIPAL BOND FUND INC,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000083/831363/0000914775-16-000172.txt,CORRESP,0000831363,DREYFUS NEW JERSEY MUNICIPAL MONEY MARKET FUND INC,"GENERAL NEW JERSEY MUNICIPAL MONEY MARKET FUND, IN",0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000083/839122/0000914775-16-000172.txt,CORRESP,0000839122,,DREYFUS MUNICIPAL INCOME INC,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000084/843781/0000914775-16-000172.txt,CORRESP,0000843781,DREYFUS TREASURY PRIME CASH MANAGEMENT,DREYFUS TREASURY SECURITIES CASH MANAGEMENT,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000084/846800/0000914775-16-000172.txt,CORRESP,0000846800,DREYFUS LIFE & ANNUITY INDEX FUND INC,DREYFUS STOCK INDEX FUND INC,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000085/855887/0000914775-16-000172.txt,CORRESP,0000855887,,DREYFUS STRATEGIC MUNICIPAL BOND FUND INC,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000085/857114/0000914775-16-000172.txt,CORRESP,0000857114,DREYFUS S&P 500 INDEX FUND,DREYFUS INDEX FUNDS INC,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000086/867955/0000914775-16-000172.txt,CORRESP,0000867955,,DREYFUS MUNICIPAL CASH MANAGEMENT PLUS,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000087/875732/0000914775-16-000172.txt,CORRESP,0000875732,DREYFUS MIDCAP INDEX FUND,DREYFUS MIDCAP INDEX FUND INC,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000087/878092/0000914775-16-000172.txt,CORRESP,0000878092,DREYFUS BASIC MUNICIPAL MONEY MARKET FUND INC /MD/,DREYFUS MUNICIPAL FUNDS INC,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000087/878734/0000914775-16-000172.txt,CORRESP,0000878734,DREYFUS NEW YORK TAX EXEMPT CASH MANAGEMENT,DREYFUS NEW YORK MUNICIPAL CASH MANAGEMENT,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
000088/881773/0000914775-16-000172.txt,CORRESP,0000881773,DREYFUS PREMIER INTERNATIONAL FUNDS INC,DREYFUS PREMIER INVESTMENT FUNDS INC,0000914775-16-000172,2016-06-29 00:00:00+00:00,2016-07-25 00:00:00+00:00
